"date";"from";"text"
"2021-11-11T23:48:41";"3e kamer";"list(""Precies dit<U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T00:28:33";"3e kamer";"list(""Wij zijn DOCKERS UNITED. \nEen verzameling van havenwerkers. \nVerdeeld over verschillende terminals en bedrijven. \n\nWij accepteren géén QR code in de haven. \nWij accepteren géén splitsing van de samenleving. \n\nWij zijn met veel.\nWij zijn georganiseerd.\n \nDON’T FUCK WITH US!\n\nP.S. \nDeze olievlek moet zo groot mogelijk worden. \nHelp ons mee verspreiden van onze videoboodschap\nIn de haven. \nBuiten de haven. \nDoor heel Nederland.\nDoor heel Europa. \nOver de hele wereld.\n\n"", list(
    type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T01:21:19";"3e kamer";"list(""De loopjongentjes van het demissionair WEF kabinet. Komen eerder met het nieuws naar buiten dan de volksvertegenwoordigers. Dit is allemaal allang gepland. Niemand stelt ook de vraag dat 88% van Nederland volledig gevaccineerd is en het is nu nog erger dan vorig jaar. Meer dubbel gevaccineerden in het ziekenhuis.\n\nAan de maatregelen kan je zien dat ze bewust alles aan het kapot maken zijn inopdracht van WEF en EU. \n\nNederland pak je eigen vrijheid en rechten terug. Want dit demissionair WEF kabinet gaat het je niet geven. \n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-12T14:22:30";"3e kamer";"list(""Kijk 'Martin Bosma 'Klimaatsocialisme, diversiteit en gendergeneuzel' v Arie Slob - Debat Tweede Kamer' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/5zTz6dMJH2o""))"
"2021-11-12T14:23:47";"3e kamer";"list(""Dit was in 2018, toen:\n- meer zorgpersoneel\n- meer bedden\n- meer patiënten\n\nToen accepteerde we nog dat kwetsbare & 80plussers ernstig ziek konden worden door de griep. \n\nGeen lockdowns of controlemaatschappij!\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T14:36:58";"3e kamer";"list(""Precies dit <U+0001F4AF>\n\nJe hoeft mij niet te beschermen want de meeste mensen in het ziekenhuis zijn GEVACCINEERDEN. Vaccinatie is het probleem en het opzettelijk NIET opschalen van de IC capaciteit.\n\nVanavond is staatspropaganda voor de schapen. Wie dit demissionair WEF kabinet gelooft is ezel.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T14:40:12";"3e kamer";"list(""Eergisteren een OMT lid op de volgende wijze een 2G-beleid onderbouwen:\n\n“Via de 2G-aanpak kunnen we de ongevaccineerden buiten houden, want zij lopen het risico binnen door gevaccineerden besmet te raken. En als gevaccineerden daar besmet raken dan komen ze niet in het ziekenhuis.”\n\nDus langzamerhand is men bij het OMT immers wel aan het toegeven dat gevaccineerden wel besmet kunnen raken en anderen ook kunnen besmetten. Terwijl dit al zeker een half jaar bekend is.\n\nMaar op één of andere manier gaan ze bewust(?), voorbij aan het volgende:\n- Het zijn vooral gevaccineerden die in het ziekenhuis komen te liggen\n- Het zijn vooral de kwetsbare en ouderen die in het ziekenhuis komen te liggen\n\nMaar feit is: de toenemende druk op de zorg wordt vooral veroorzaakt in absolute zin door de oudere gevaccineerden!!!\n\nMaar dat lijkt niet relevant te zijn voor OMT en Kabinet.\n\nWij weten wel hoe laat het is, en wij zullen dit nooit accepteren!\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T14:50:42";"3e kamer";"list(""Kijk 'Chemtrails & Geo-engineering; oud piloot doet boekje open' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/TfZavkIOEdI""))"
"2021-11-12T15:13:39";"3e kamer";"list(""Terugblik: <U+0001F1E6><U+0001F1F9> Volledig gevaccineerde Oostenrijkse politica Eva Maria Holzleitner (28 jaar) zakt live op TV in elkaar.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T15:26:58";"3e kamer";"list(""Mensen worden creatief. Vanaf nu iedere ouder die zijn kind naar zwemles brengt neem een tent mee. Laat zo je protest zien. \n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-12T15:28:25";"3e kamer";"list(""Precies dit<U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T15:34:49";"3e kamer";"list(""De zogenaamde \""dokter\"" Fauci gaf toe en schreef samen met twee collega's een paper waarin hij uitlegde dat griep niet de belangrijkste doodsoorzaak was tijdens de grieppandemie van 1918. De belangrijkste oorzaak van de toename van infecties in die tijd was onder mondkapjes dragers die leden aan bacteriële longontsteking door langdurig mondkapjes gebruik.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T15:39:45";"3e kamer";"list(""Ik hoop dat de horeca nu echt is gaat opstaan en zijn rugrecht gaat houden. Doe niet mee aan uitsluiting met 2G-BELEID. \n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-12T16:26:14";"3e kamer";"list(""\""Er zijn op dit moment 330 intensive care-patiënten. Ik heb even opgezocht: op 11 november 2020, een jaar geleden, waren er 600 intensive care-patiënten. Twee keer zoveel als nu.\""\nAldus Marcel Levi, voormalig ziekenhuisdirecteur, bij Jinek donderdagavond over het snel oplopende aantal coronabesmettingen en de druk in de ziekenhuizen. \n\nToch lijkt het land nu weer helemaal in paniek en wordt er weer een lockdown aangekondigd. Hoe zat dat vorig jaar dan: \""Dat aantal was toen helemaal niet zo'n gedoe en toen waren er helemaal geen spoedvergaderingen in Den Haag.\"" Wat wil Levi hiermee dan aangeven? \""De druk in de ziekenhuizen is enorm, maar niet perse alleen door corona. We hebben gewoon een heel groot capaciteitsprobleem.\""\n\nWe zullen moeten leren leven mét corona en de oorzaken moeten aanpakken die ten grondslag liggen aan deze crisis: o.a. het enorme personeelstekort in de zorg.\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T16:57:30";"3e kamer";"list(""In reactie op het FOIA-verzoek van de advocaat, geeft de Amerikaanse CDC toe dat er geen gegevens zijn over een niet-gevaccineerde persoon die COVID verspreidt nadat hij hersteld is van COVID. Advocaten ruiken bloed.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-12T17:02:01";"3e kamer";"list(""Een mooi kritisch filmpje over de leugens van dit demissionair kabinet op een rijtje gezet. \n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-12T17:11:58";"3e kamer";"list(""Nederlandse rechter: 'Er wordt niet aan waarheidsvinding gedaan' - Café Weltschmerz\n"", list(type = ""link"", text = ""https://cafeweltschmerz.nl/rechter-spreekt-zich-uit-er-wordt-niet-aan-waarheidsvinding-gedaan/""), """")"
"2021-11-12T17:20:24";"3e kamer";"list(""Het broeit in werkend Nederland. Ik hoop dat nu ook de NIET gevaccineerden in werkend Nederland massaal gaan opstaan. Want dit demissionair WEF kabinet zit daar met een \""geheime agenda\"" en hun doel is niet de bevordering van de volksgezondheid.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-12T17:24:25";"3e kamer";"list(""Ben je nog steeds in de ban? Ja, er is een satanische agenda gaande en ze willen dat het prikje in je bloedbaan wordt gepompt. Men moet zijn vijand kennen. Wake up and wees vrij<U+0001F1F3><U+0001F1F1><U+0001F981>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T17:29:59";"3e kamer";"list(""Wettelijk vasthouden en zelfs verplicht voor het houden van afstand. Maar natuurlijk gaan ze dat doen! Het gedragsexperiment is geen experiment meer, maar een werkelijke levensstijl!\n\nFuck de partijen<U+0001F595> in de 2e slaapkamer die hieraan meedoen. Ze zijn de vijanden van het Nederlandse volk<U+0001F1F3><U+0001F1F1>.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T18:22:08";"3e kamer";"list(""Kijk 'Code zwart in Nederland | #33' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/0NQiwYIkpX0""))"
"2021-11-12T19:28:45";"3e kamer";"list(""Begint om 20.00 uur\n\nKijk 'LIVESTREAM: 12 Nov Nabeschouwing van de Persconferentie!' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/nhAzYB2bR9E""))"
"2021-11-12T21:14:23";"3e kamer";"list(""Dit zijn de echte cijfers bijna allemaal dubbel gevaccineerd.\nWat valt er nog te zeggen. Er ligt al genoeg bewijs op straat. Je kan ze gewoon oprapen. Het is nu tijd voor massale Burgelijke Ongehoorzaamheid! \n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-12T21:18:29";"3e kamer";"list(""Kijk 'Gideon van Meijeren zet alle leugens van Rutte en de Jonge nog even op een rijtje. Opnieuw actueel' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/zlL5Uka4DwY""))"
"2021-11-12T21:31:00";"3e kamer";"list(""Wappies zijn <U+0001F9E0> knappies<U+0001F601>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T21:33:11";"3e kamer";"list(""Dit gaat veel te ver. Dit is nou een vorm van links extremisme in een cult vorm. Ik schiet woorden tekort voor dit<U+0001F92E>.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T21:52:47";"3e kamer";"list(""Precies dit<U+0001F4AF><U+0001F44F>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T22:02:40";"3e kamer";"list(""Precies dit<U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-12T22:03:57";"3e kamer";"list(""Kijk 'FBI Leaks Project Veritas' Private Communications To NYT, This Is A HUGE Scandal' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/29CKzDYU85k""))"
"2021-11-12T23:28:06";"3e kamer";"list(""Voor de mensen die het nog niet hebben gezien. Een aanrader. Hier laat Maurice de Hond de cijfers zien van het RIVM dat met de dag meer dubbel gevaccineerden in het ziekenhuis komen te liggen.\n\nKijk 'LIVESTREAM: 12 Nov Nabeschouwing van de Persconferentie!' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/nhAzYB2bR9E""))"
"2021-11-13T00:02:46";"3e kamer";"list(""Er valt nu nog maar weinig te zeggen dan kom samen, massale burgelijke ongehoorzaamheid en ga naar buiten laat je zien en horen. Pak je vrijheid terug. We weten nu wel allemaal dat dit demissionair WEF kabinet een social krediet systeem doel heeft ipv de volksgezondheid. Het is een grote leugen. Ga niet vastzitten in hun web van leugens. Bevrijd je zelf en Nederland <U+0001F1F3><U+0001F1F1><U+0001F981>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T02:08:13";"3e kamer";"list(""Afgelopen weekend heeft ongeveer 25% van de 7.4 miljoen inwoners van Hong Kong geprotesteerd. Verhoudingsgewijs is dat wereldwijd de grootste actie tot nu toe. Hulde voor deze mensen!\n\nNu is het beurt aan 25% van Nederland die zo gezamenlijk gaan demonstreren.<U+0001F1F3><U+0001F1F1><U+0001F44F>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T12:20:11";"3e kamer";"list(""World Economic Forum releases guide on how to coerce and manipulate public into getting the Covid-19 Vaccine – The Expose\n"", list(type = ""link"", text = ""https://theexpose.uk/2021/06/30/world-economic-forum-releases-guide-on-how-to-coerce-and-manipulate-public-into-getting-the-covid-19-vaccine/""), """")"
"2021-11-13T12:46:50";"3e kamer";"list(""Deze WEF-loopjongens delen geen inhoudelijke informatie mbt OMT-advies icm onderliggende data, en de meeste 'journalisten' vinden dat allemaal prima... Opnieuw geen kritische vragen. Althans, als die er waren werden ze niet beantwoord en het wordt gewoon geaccepteerd.\n\nFuck jou Hugo. Jij regeert niks! Je bent demissionair dus ontslagen. Je stond nergens op de verkiezingslijst dus je bent nooit gekozen. Je bent door de handlers van Klaus Schwab naar voren geschoven omdat ze weten dat je een trotse loopjongetje bent. Maar Nederland zal straks niet mild voor jou zijn. Want aan alles komt een einde. Jij zal hoe dan ook straks strafrechtelijk worden vervolgd. Want mensen zijn je zat! Constant liegen en bedriegen. Je zal straks niet meer in Nederland kunnen wonen en vrij rond lopen. Want je bent een landverrader. Jij hebt de keuze gemaakt om met de vijand te werken en Nederland maakt de keuze dat jij in de gevangenis moet. Wie het laatst lacht lacht het hardst.\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-13T12:48:20";"3e kamer";"list(""De oplossing uit deze shitzooi is overduidelijk.\n\nHet virus laten rondgaan en accepteren dat 80jarige en kwetsbare mensen dood kunnen gaan door een griepachtig virus. Tuurlijk kun je dan alsnog alles doen om deze mensen te beschermen, maar dat doe je niet door iedereen te beperken, zover is alles wel heel duidelijk.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-13T13:25:27";"3e kamer";"list(""Precies dit <U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T15:18:26";"3e kamer";"list(""Heel Nederland gaat kapot door de hysterische manier waarop dit kabinet omgaat met corona. Een verkoudheidsvirus laat zich niet managen door “experts”, of bedwingen door niet-werkende “vaccins”, mondkapjes en lockdowns. Het is waanzin. Steun het verzet!\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T15:26:31";"3e kamer";"list(""Kijk 'The second entrance in the European Parliament without showing Covid certificate or proof of vaccine' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/t2O5gcq6ccM""))"
"2021-11-13T15:46:51";"3e kamer";"list(""That's the spirit <U+0001F4AA>\n\nNu ook nog in andere steden. Kom op Nederland laat je horen en zien. Mensen ga het gesprek aan met winkeliers en horecaondernemers, spreek ze moed in, steun ze en zo laten we zien dat we samen sterker staan<U+0001F1F3><U+0001F1F1><U+0001F64F><U+2665><U+FE0F><U+0001F4AA>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T15:59:47";"3e kamer";"list(""Het personeel tekort is nu het gevolg van... vergrijzing <U+0001F602><U+0001F921> Maar de vaccinaties hebben er zeker TOTAAL niets mee te maken <U+0001F644>. Beste leden, we beginnen hier de gevolgen te zien van de vaccinatie campagne op grote schaal, die ze op elke mogelijke manier onder de mat proberen te vegen.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T16:00:18";"3e kamer";"list(""Kijk ''Hoe zit het met de data waar de laatste coronamaatregelen op gebaseerd zijn?' Fritsander Lahr' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/WRs7GFO_4ZU""))"
"2021-11-13T16:53:37";"3e kamer";"list(""Precies dit <U+0001F4AF> \nGewoon even logisch nadenken, komen we een heel eind.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T20:26:37";"3e kamer";"list(""Wybren van Haga - BVNL \n \nHulde aan de horecaondernemers in Leeuwarden. Zij hebben er collectief voor gekozen om vanavond niet om 20.00 uur de deuren te sluiten. En dat is meer dan terecht. Slechts 2,9% van de besmettingen kan herleid worden naar de horeca. "", list(type = ""hashtag"", text = ""#horeca""), "" "", list(type = ""hashtag"", text = ""#BVNL""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-13T20:28:40";"3e kamer";"list(""Kijk 'BREAKING! Putin: Russia Has Nothing To Do With Poland - Belarus Border Crisis! I Feel Sorry For Kids' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/U9dEminkVo4""))"
"2021-11-13T21:43:19";"3e kamer";"list(""Selma Omari werd gebruikt en betaald om haar volgers te beïnvloeden en op D66 te stemmen. Al die mensen komen nu bedrogen uit. Sigrid Kaag van D66 is een WEF poppetje en die zijn nooit te vertrouwen. Ze dwingen iedereen om een experimentele gentherapie injectie te nemen. Je ziet het aan hoe cheerleader Patersnotte zich uit en gedraagt in de 2e slaapkamer.\n\nZo zie je maar weer dat je nooit bekende mensen moet vertrouwen die een partij steunt, die stiekem de vrijheid van de Nederlandse burgers aan het afpakken is. D66 is een WEF partij die Nederland in een social krediet systeem China 2.0 in duwt. Het zijn eigenlijk de nieuwe communisten.\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T23:04:21";"3e kamer";"list(""Lees de tweet van Caroline van der Plas van de BBB. De nieuwe wet wordt er even doorheen gejast en er is al afgesproken door het kartel dat ze ermee moeten instemmen. Wtf mensen,  journalisten in deze groep doe aub even jullie werk en zet dit ook binnen 2 uur op de voorpagina van de NOS. \n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-13T23:06:33";"3e kamer";"list(""Breda gaat ‘gewoon’ op stap vanavond. Sluitingstijd wordt massaal genegeerd en het is goed druk aan het worden. Sfeerbeheer staat ingeroosterd tot 01.00. nu volhouden en vol gaan voor burgerlijke ongehoorzaamheid, niet meer stoppen! <U+0001F44D><U+0001F44C><U+0001F4AA>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T23:15:40";"3e kamer";"list(""Dit is een grote script georganiseerd door Rothschild, Rockefeller en de grote Jesuiten ze worden ook The New World Order genoemd. Hun God is de duivel. Uitvoerende macht van hun zijn WEF, WHO, UN, Europese Unie, Farmaceutische industrie, Tech bedrijven en Banken.\n\nZe hebben bijna alle politici, wetenschappers, media, artsen omgekocht door zich uit te spreken dat er een Plandemie is om iedereen angst aan te jagen. Zodat ze een social krediet systeem kunnen implementeren. Ben je al je vrijheden kwijt. Iedere OMT lid heeft belangenverstrengeling. \n\nEnige manier om je vrijheid terug te krijgen is dat we massaal gaan opstaan en ze allemaal gaan afzetten. Het is niet moeilijk. Het is juist heel simpel. Revolutie komt vanuit het volk. Power is with the People<U+0001F4AA><U+0001F1F3><U+0001F1F1><U+2665><U+FE0F>\n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T23:23:22";"3e kamer";"list(""Jack van Gelder trapt Mark en Hugo de grond in. Nou die begint ook wakker te worden. Beter laat dan nooit zal ik dan maar zeggen. Welcome to the club Jack <U+0001F44F><U+0001F601>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T23:34:23";"3e kamer";"list(""Kuzu van Denk is ook tegen dit coronadictatuur. Goed filmpje. Tijd is aangebroken dat ook de Marokkaaanse, Turkse, Surinaamse, Antilliaanse gemeenschappen gaan opstaan en ook gaan meedoen aan de demonstraties. Want coronadictatuur raakt ons allen. Geen social krediet systeem in Nederland <U+0001F6AB><U+0001F1F3><U+0001F1F1>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-13T23:43:51";"3e kamer";"list(""Dr Mike Yeadon – “The findings that 100% of Covid-19 Vaccine Deaths have been caused by just 5% of the batches produced are unprecedented” – The Expose\n"", list(type = ""link"", text = ""https://theexpose.uk/2021/11/01/dr-mike-yeadon-just-when-you-though-things-couldnt-get-any-worse/""), """")"
"2021-11-13T23:53:42";"3e kamer";"list(type = ""link"", text = ""https://www.dagelijksestandaard.nl/2021/11/caroline-van-der-plas-woensdag-voor-de-vorm-debat-over-coronapas-op-werk-en-in-winkel-want-coalitie-is-al-akkoord/"")"
"2021-11-14T00:13:13";"3e kamer";"list(""Precies dit<U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T00:47:26";"3e kamer";"list(""Kijk 'BREAKING: Putin: Lukashenko Can Cut Off Russian Gas To EU In Theory Ukraine Already Did This In 2008' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/fqnPyQcz_4s""))"
"2021-11-14T14:28:47";"3e kamer";"list(""Kijk '12-11-2021 Amsterdam Koffiedrinken PNN livestream live' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/NmRheksGnao""))"
"2021-11-14T14:32:02";"3e kamer";"list(""'Mijn oproep vanuit het diepst van mijn ziel aan politici en media om niet de 2G-regeling in Nederland in te voeren. Zowel op basis van principes als op basis van data.'\n- Maurice de Hond\n\n"", list(type = ""link"", text = ""https://www.maurice.nl/2021/11/14/mijn-oproep-aan-politici-en-media-t-a-v-2g/""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-14T14:34:48";"3e kamer";"list(""Corona is een middel voor de communistische globalistische groeperingen om een social krediet systeem te implementeren. <U+23F0> <U+0001F6A8> <U+23F0> <U+0001F6A8> \n\nMensen in Nederland begrijp je dat in dit land een staatsgreep bezig is op dit moment. Gesponsord door de globalisten. Dit demissionair WEF kabinet is omgekocht. Realiseer dat even. Lobbyisten hebben ze namens de globalisten betaald. Dit is geen film waar je inzit. Dit is de realiteit. Kom samen en pak je vrijheid terug. \n\n"", 
    list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T14:36:04";"3e kamer";"list(""Precies dit<U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T14:38:11";"3e kamer";"list(""Wij zijn ALLEMAAL zeer binnenkort 100% zeker niet volledig 'gevaccineerd' en daarom zullen we ons moeten verantwoorden.\n\nPlan die afspraak om je opnieuw te laten prikken, anders mag je straks (even) nergens meer naar binnen.\n\nDat is de toekomst dat ons ALLEMAAL te wachten staat omdat we ons niet MASSAAL uitspreken/laten zien.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-14T14:39:35";"3e kamer";"list(""What is a zero-carbon future? What does it look like? \n\nTo imagine, turn off your heater. No airports. No shipping. No animals. Perfect surveillance state. \n\nIn this Ice Age Farmer special report, Christian breaks The “Absolute Zero” plan and how governments are actively taking drastic steps every day to meet these dystopian goals for Travel, Transport, Energy, Manufacturing, Recycling, and Food. \n\nAgenda 2030 in action. \nAnd it’s all happening now. \n\nWatch video here: "", list(type = ""link"", 
    text = ""https://www.iceagefarmer.com/2021/04/06/absolute-slavery-zero-carbon-agenda-deconstructed/""), """")"
"2021-11-14T14:41:55";"3e kamer";"list(""Kijk '\""You lied about the COVID\"" Rand Paul SHREDS Dr. fauci' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/prU9uV7rq9s""))"
"2021-11-14T14:48:49";"3e kamer";"list(""Kijk 'Derk Jan Eppink 'Hele krijgsmacht wordt gedemotiveerd' v Salima Belhaj - Debat begroting defensie' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/aqtUurbTXUk""))"
"2021-11-14T14:55:14";"3e kamer";"list(""Waar is de Europese commissie mee bezig? Waarom gaan ze nu ineens essentiële documenten verwijderen, waaronder de notulen? \nWat gaat er schuil achter deze corrupte daad?\nZoveel vragen.... Geen antwoorden. Dit wijst op een extreme vorm van geheimhouding wat zich boven de wet begeeft. Europa is niet te vertrouwen en ons maar betichten van complot vormende theorieën.\n\nIs het tijd voor NEXIT ?\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T14:56:46";"3e kamer";"list(""Uitzonderingen als Bart Maes daargelaten is de enige keer dat je iets van advocaten en juristen heb gehoord wanneer ze het demonsionaire kabinet in hun voordeel geadviseerd hebben. Het kan erger en gekker. \n\nMichel van Stratum, advocaat te Nootdorp, heeft besloten aangifte te doen tegen burgemeester Depla van Breda omdat deze burgemeester begrip heeft uitgesproken voor de plaatselijke horeca die besloten had zich niet aan de sluitingstijd opgelegd door het Rutte regiem te houden.\n\nDe advocaat vindt dat een burgemeester \""Een belangrijke functie heeft voor het maatschappelijk leven\"" en \""Het voorkomen van besmettingen van burgers\"". De advocaat doet aangifte van opruiing en het negeren van coronaregels.\n\nMet zijn aangifte hoopt Van Stratum een maatschappelijk debat te starten. Dat debat kan hij uiteraard krijgen als hij dat hebben wil:\n\nAdvocatenkantoor Van Stratum\nMarkt 55 A\n2631 ED  NOOTDORP\n"", 
    list(type = ""email"", text = ""info@advocatenkantoorvanstratum.nl""), ""\n06–10914944\n015–3648522\n\nHou het netjes <U+0001F44D>"")"
"2021-11-14T14:59:53";"3e kamer";"list(""3 uur lang drama, vaccinslachtoffers, grote afwezigen DE MEDIA \nLIVE IN D.C.: EXPERT PANEL ON MEDICAL MANDATES & VACCINE INJURIES\n\n"", list(type = ""link"", text = ""https://thehighwire.com/videos/live-in-d-c-expert-panel-on-medical-mandates-vaccine-injuries/""))"
"2021-11-14T15:02:05";"3e kamer";"list(""De scientist director van AstraZeneca over het het QR beleid en 2G.\n\n"", list(type = ""link"", text = ""https://www.linkedin.com/posts/didier-meulendijks-48545a11_ik-zie-steeds-meer-linkedin-posts-van-medisch-wetenschappelijk-activity-6865314378527358976-XnTz""), ""\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
"2021-11-14T15:05:26";"3e kamer";"list(""Lockdown voor ongevaccineerden! Oostenrijk sluit 35 procent van haar inwoners bijna volledig uit om deel te nemen aan de samenleving\n\n"", list(type = ""link"", text = ""https://www.dagelijksestandaard.nl/2021/11/lockdown-voor-ongevaccineerden-oostenrijk-sluit-35-procent-van-haar-inwoners-bijna-volledig-uit-om-deel-te-nemen-aan-de-samenleving/""))"
"2021-11-14T15:14:51";"3e kamer";"list(""<U+0001F6A8> Dit moet u echt weten Pfizer heeft een drug genaamd Tromethamine toegevoegd aan het covid-19 vaccin voor kinderen. Het is super gevaarlijk. Prik je kinderen niet<U+0001F489><U+0001F6AB>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T15:59:02";"3e kamer";"list(""Van modelburger naar enemy of the state in 1.5 jaar tijd.<U+0001F489><U+0001F6AB>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T16:11:30";"3e kamer";"list(""Kijk 'Spike protein inside nucleus enhancing DNA damage? - COVID-19 mRNA vaccines update 18' op YouTube\n"", list(type = ""link"", text = ""https://youtu.be/4Unt03UBhbU""))"
"2021-11-14T16:20:20";"3e kamer";"list(""Mijn oproep aan politici en media t.a.v. 2G - Maurice de Hond\n"", list(type = ""link"", text = ""https://maurice.nl/2021/11/14/mijn-oproep-aan-politici-en-media-t-a-v-2g/""))"
"2021-11-14T16:27:50";"3e kamer";"list(""Precies dit<U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T16:44:29";"3e kamer";"list(""Femmy Kaltsteller is haar twitter naam. Ze heeft nu snel haar twitter verwijderd of tijdelijk uitgezet. Dit zijn de nieuwe Nazi's. Allemaal gecreëerd door Mark, Hugo, OMT, RIVM en de media.\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T16:47:59";"3e kamer";"list(type = ""link"", text = ""https://artsencollectief.nl/kliklijnen-betaalde-influencers-de-inspectie-als-sterke-arm-voor-vws-lijkt-niets-te-ver-te-gaan-in-hun-strijd-tegen-desinformatie-over-corona"")"
"2021-11-14T17:04:55";"3e kamer";"list(""Precies dit<U+0001F4AF>\n\n"", list(type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T17:27:43";"3e kamer";"list(""In Australië geldt vanaf 17 december het 1G-beleid.\n\nLetterlijk vertaald: gevaccineerd en anders geen toegang.\n\nHet volk is woest! De kaarten zijn daar zo goed als uitgespeeld tenzij ze het met geweld uitvechten. Dit mogen we hier NOOIT laten gebeuren! Vertel familie, vrienden, kennis, collega’s, klasgenoten etc...\n\nErop of eronder! We kunnen het niet vaak genoeg zeggen!\n\nBron: "", list(type = ""link"", text = ""https://www.nsw.gov.au/stay-safe/rules/not-fully-vaccinated""), ""\n\n"", list(
    type = ""link"", text = ""t.me/derdekamer""), """")"
"2021-11-14T17:38:13";"3e kamer";"list(""Binnenkort gaan we over op 2G beleid. Dan wordt er veel minder getest en dus zullen de cijfers op \""wonderbaarlijke\"" manier dalen.\n\nTrap er niet in!!!\n\n"", list(type = ""link"", text = ""t.me/derdekamer""))"
