"date";"from";"text"
"2021-10-22T11:36:05";"Waarheid, Eindtijd & Profetie";"list(""Turkse president Erdogan wil dat Istanbul het nieuwe “Islamitische Wallstreet “ moet gaan worden. De centrale zetel van de islamitische bank.\n"", list(type = ""hashtag"", text = ""#moslimoverwinning""), """")"
"2021-10-22T11:39:11";"Waarheid, Eindtijd & Profetie";"list(""Grote demonstraties in Sudan tegen de nieuwe regering. Een regering die wat vriendelijker was tegen Israël.\n"", list(type = ""hashtag"", text = ""#opstand""), "" "", list(type = ""hashtag"", text = ""#volktegenvolk""), """")"
"2021-10-22T11:43:57";"Waarheid, Eindtijd & Profetie";"list(""Midden-Oosten update met Amir Tsarfati.\n\nMet deze week als thema:\n‘Is Iran een nucleaire macht geworden ‘?\n\n"", list(type = ""link"", text = ""https://youtu.be/ltnZoOI8-jA""), """")"
"2021-10-22T18:38:23";"Waarheid, Eindtijd & Profetie";"list(""Joodse Rabbijn Yaakov Israël Herzog toert door Saudi-Arabië en en wordt daar op zijn zachtst gezegd zeer vriendelijk bejegend..\n\nEr lijkt weer een vredesakkoord op handen.\n"", list(type = ""hashtag"", text = ""#peacethroughstrength""), "" "", list(type = ""hashtag"", text = ""#eindtijd""), "" "", list(type = ""hashtag"", text = ""#shabbatshalom""), """")"
"2021-10-22T19:28:27";"Waarheid, Eindtijd & Profetie";"list(""Wekelijkse prophecy update met pastor Brandon Holthaus van Rock Harbour Church.\n\nVandaag eerder postte ik het bericht van de ontslagen ESPN verslaggever vanwege het feit dat ze geen vaccin wilde. \n\nDeze update sluit hier eigenlijk perfect op aan.  Het thema is ‘IK BEROEP ME OP DE KEIZER ‘!!\n\nPastor Brandon legt uit, dat je in je verzet tegen onrechtvaardigheid (lees daarin bijvoorbeeld de vaccinatie plicht) ,gebruik kunt maken van de legale/juridische instrumenten waarmee jouw tegenstander jou probeert te onderdrukken. \nDe apostel Paulus werd in Jeruzalem aangeklaagd door Farizeeën en Sadduceeën maar hij was onschuldig. Paulus streed tegen het onrecht wat hem werd aangedaan via de middelen waarover hij de beschikking had als Romeins staatsburger. Dus hij beriep zich op de keizer!!(Handelingen 25: 11-12)\n\nWij hoeven als christenen ook niet te accepteren dat er ons iets wordt opgelegd door de overheid wat Gods Wet of Woord overtreed! \nGods Wet/Woord gaat boven die van de overheid!!\nImmers: Handelingen 5:29 ‘Men moet God méér gehoorzamen dan de mensen’\n\nHet vaccin is géén geschenk van God zoals veel zogenaamde “christenen” of “christelijke voorgangers” roepen!!\n\nHet vaccin bevat weefsel van geaborteerde ( vermoorde) baby’s. Gods wet zegt: Gij zult niet doden! Vervolgens , hoe zou God kunnen toestaan dat onrein dood weefsel in iemand anders lichaam mag worden gespoten? Een onreinheid in onze tempel van de Heilige Geest?\n\nHet vaccin bevat ook kunstmatig Mrna , een technologie die jouw lichaams DNA <U+0001F9EC> verandert/aanpast en daarmee de blauwdruk veranderd zoals God die heeft bestemd..\n\nDenk eens terug aan de reden waarom God de wereld vernietigde met de zondvloed.. De gevallen engelen hadden gemeenschap gehad met de vrouwen van de <U+0001F30D>, waardoor er hybride kinderen waren geboren, die niet meer de blauwdruk van God hadden. Er was nieuw DNA <U+0001F9EC> ontstaan en dat was een gruwel in Gods ogen..\n\nAl met al, Zou dit vaccin wat zoveel van Gods regels breekt, een geschenk van Hem zijn ? Zou God zijn eigen regels breken??\n\nAbsoluut niet!!\nSta voor je Bijbelse overtuiging en God zal mét jou staan!\n\nKlik op onderstaande link voor de video:\n\n\n"", 
    list(type = ""link"", text = ""https://rumble.com/vnyzuv-10-19-2021-i-appeal-to-caesar-prophecy-update.html""), """")"
"2021-10-23T14:04:32";"Waarheid, Eindtijd & Profetie";"list(""Pastor Brandon Holthaus heeft een studie gemaakt over de machten van de duisternis. Deel 10 gaat verder waar deel 9 de vorige keer stopte, namelijk de verdere uitleg van Ezechiël 28 waarin Pastor Brandon uitlegt dat Satan niet rood is met hoorns en een hooivork, maar dat satan het meest prachtige en perfecte , machtige en slimme schepsel is , wat ooit gemaakt is en nu nog steeds is.  \n\nVandaar dat het hem lukt , de wereld te verleiden in zijn kwaad.\n\n\nKlik op onderstaande link voor de video:\n\n"", 
    list(type = ""link"", text = ""https://rumble.com/vnufip-10-13-2021-understanding-the-battle-with-the-forces-of-darkness-part-10.html""), """")"
"2021-10-23T14:06:52";"Waarheid, Eindtijd & Profetie";"list(""Harde windstoten in Moskou zorgen er voor dat delen van de muur rondom het Kremlin los worden gerukt.\n"", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#rampen""), """")"
"2021-10-23T14:13:09";"Waarheid, Eindtijd & Profetie";"list(""Zoals verwacht ligt de nieuwe definitie van “volledig gevaccineerd zijn” alweer op de loer. Het Amerikaanse CDC zegt nu dat een extra boostershot, daarvoor straks benodigd zal zijn. Maw de definitie blijft flexibel en dus ook je vrijheid gekoppeld aan die definitie.\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#discriminatie""), "" "", list(type = ""hashtag"", text = ""#eindtijd""), "" "", list(type = ""hashtag"", text = ""#covidvaccin""), "" "", list(type = ""hashtag"", 
    text = ""#tirannie""), "" "", list(type = ""hashtag"", text = ""#misleiding""), """")"
"2021-10-23T14:15:02";"Waarheid, Eindtijd & Profetie";"list(""Kijk naar deze beelden.. wat voor maatschappij hebben deze globalisten gecreëerd?\n\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#afgang""), "" "", list(type = ""hashtag"", text = ""#angstcultuur""), """")"
"2021-10-23T14:22:03";"Waarheid, Eindtijd & Profetie";"list(""Synagogen in Californië gaan gebukt onder groot anti-semitisme. Zo worden ze van buiten beplakt met deze posters met de tekst “Hitler had gelijk”.\n\nDe mensen die hier achter zitten hebben zich verenigd met moslimterroristen uit het Midden-Oosten van Hamas en andere organisaties.\n\nNet zoals Hitler vroeger ook aansluiting zocht bij deze Arabische islamitische jodenhaters zoals de Groot-Mufti van Jeruzalem.\n"", list(type = ""hashtag"", text = ""#jodenhaat""), "" "", list(type = ""hashtag"", text = ""#antisemitisme""), 
    """")"
"2021-10-23T14:33:19";"Waarheid, Eindtijd & Profetie";"list(""De premier van de Australische staat Queensland denkt dat de gebouwde quarantaine faciliteiten nog heel lang nodig zullen blijven voor ongevaccineerden en mensen die vanuit het buitenland komen.\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#discriminatie""), "" "", list(type = ""hashtag"", text = ""#covidvaccin""), "" "", list(type = ""hashtag"", text = ""#tirannie""))"
"2021-10-23T14:35:58";"Waarheid, Eindtijd & Profetie";"list(""Zware overstromingen in St. Petersburg door zware regenval en een cycloon <U+0001F300> achtige cel.\n"", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#rampen""), """")"
"2021-10-23T14:38:31";"Waarheid, Eindtijd & Profetie";"list(""Het Noord-Westen van Amerika bereidt zich voor op de komst van een zeer zware orkaan die het land vannacht zal bereiken. Mensen wordt opgeroepen dekking te zoeken.\n"", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#rampen""), """")"
"2021-10-23T14:49:28";"Waarheid, Eindtijd & Profetie";"list(""Dagelijkse prophecy update met de laatste ontwikkelingen in de wereld.\n\nVandaag: ‘De lont is aangestoken.. Het slagveld is klaar’\n\n"", list(type = ""link"", text = ""https://youtu.be/lxaf6zyw6Z4""), """")"
"2021-10-23T14:53:28";"Waarheid, Eindtijd & Profetie";"list(""The Two Preachers:\n‘Open je ogen!! Er gebeuren Bijbelse dingen om ons heen’\n\n"", list(type = ""link"", text = ""https://youtu.be/OyDfMcj2HX8""), """")"
"2021-10-24T16:40:03";"Waarheid, Eindtijd & Profetie";"list(""Apple verwijderd de bijbel-app van de Chinese app-store om de Chinese overheid ten dienste te staan.\n"", list(type = ""hashtag"", text = ""#wetteloosheid""), "" "", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#eindtijd""), "" "", list(type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#christenvervolging""), "" \n\n"", list(type = ""link"", text = ""https://www.christianpost.com/news/apple-takes-down-bible-app-in-china-to-appease-communist-regime.html""))"
"2021-10-24T16:48:26";"Waarheid, Eindtijd & Profetie";"list(list(type = ""bold"", text = ""*BELANGRIJKE UITLEG*\n""), ""\nPastor Billy Crone was één van de sprekers tijdens ‘The Great Reset conferentie in Los Angeles.\n\nWat Pastor Billy hier vertelt over dit verschrikkelijke plan van de globalisten voor ons , gaat het verstand te boven.\n\nWat er nu op dit moment al voor onze ogen gebeurd krijgen we te zien en te horen, even als datgene wat we niet zien.\n"", list(type = ""bold"", text = ""\n*ABSOLUTE AANRADER*\n""), ""\n\n"", list(type = ""link"", text = ""https://youtu.be/UlUJnxS-bw0""), 
    """")"
"2021-10-24T16:54:40";"Waarheid, Eindtijd & Profetie";"list(""De goudprijs is gestegen naar $1.800 per ounce. De wereld dreigt elk moment in een grote recessie terecht te komen en vele economen en industriëlen spreken over de komende hyperinflatie. \n\nHyperinflatie is de situatie waarin je een koffer vol geld nodig hebt om eten te kopen.\n\nEr is dus een vlucht naar goud gaande.\n\n"", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#economischecrisis""), "" "", list(type = ""hashtag"", text = ""#eindtijd""), """")"
"2021-10-24T17:01:59";"Waarheid, Eindtijd & Profetie";"list(""Een enorme migranten karavaan hebben grensposten van Mexico <U+0001F1F2><U+0001F1FD> geheel overlopen en zijn onderweg naar de VS.\n\nDeze volksverhuizingen zullen funest zijn voor het financiële systeem van Amerika en dan nog te zwijgen van het gigantische veiligheidsprobleem wat het met zich meebrengt.\n\nDe karavanen worden gesponsord en georganiseerd door illuminati en globalist George Soros.\n\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#wetteloosheid""), 
    "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#getready""), "" "", list(type = ""hashtag"", text = ""#Democraten""), "" "", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#Babylon""), "" "", list(type = ""hashtag"", text = ""#crisis""), "" "", list(type = ""hashtag"", text = ""#volktegenvolk""), "" "", list(type = ""hashtag"", text = ""#oorlogengeruchtenvanoorlog""), """")"
"2021-10-24T17:05:41";"Waarheid, Eindtijd & Profetie";"list(""In Melbourne, Australië worden picknick protesten gehouden voor horeca en restaurants. De burgers demonstreren tegen de Covid pass die nodig is om toegang te kunnen krijgen tot deze faciliteiten.\n\nGeen vaccin, Geen restaurants.\n"", list(type = ""hashtag"", text = ""#wetteloosheid""), "" "", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#tirannie""), "" "", list(type = ""hashtag"", text = ""#covidvaccin""), "" "", 
    list(type = ""hashtag"", text = ""#controle""), """")"
"2021-10-24T17:08:55";"Waarheid, Eindtijd & Profetie";"list(""Grote demonstraties in Parijs, Frankrijk nu al 14 weekenden op rij tegen het vaccin mandaat en de Covid maatregelen.\n\n"", list(type = ""hashtag"", text = ""#covidvaccin""), "" "", list(type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#tirannie""), "" "", list(type = ""hashtag"", text = ""#controle""), "" "", list(type = ""hashtag"", text = ""#agenda2030""))"
"2021-10-24T17:14:57";"Waarheid, Eindtijd & Profetie";"list(""Lege schappen in New York door de kunstmatig gecreëerde logistieke crisis die er in diverse landen is. \n\nZoals de Amerikaanse staatssecretaris van financiën al eerder zei: “pas weer volle schappen, als iedereen is gevaccineerd tegen Covid 19”.\n\n"", list(type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#discriminatie""), "" "", list(type = ""hashtag"", text = ""#tirannie""), 
    "" "", list(type = ""hashtag"", text = ""#controle""), "" "", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#logistiekecrisis""), """")"
"2021-10-24T17:19:45";"Waarheid, Eindtijd & Profetie";"list(""Canadese jongeren protesteren in Ottawa tegen het Covid 19 verbod dat ze niet meer mogen zingen en dansen <U+0001F483> omdat dit Covid zou verspreiden. \n\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#discriminatie""), "" "", list(type = ""hashtag"", text = ""#covidvaccin""), "" "", list(type = ""hashtag"", text = ""#controle""), "" "", list(type = ""hashtag"", 
    text = ""#opstand""), """")"
"2021-10-24T17:22:58";"Waarheid, Eindtijd & Profetie";"list(""Duizenden Zwitsers protesteren in de hoofdstad Bern tegen de Covid Pass, het vaccin mandaat en de Covid maatregelen.\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#covidvaccin""), "" "", list(type = ""hashtag"", text = ""#controle""), "" "", list(type = ""hashtag"", text = ""#discriminatie""), "" "", list(type = ""hashtag"", text = ""#tirannie""), "" "", list(type = ""hashtag"", text = ""#weeën""), """")"
"2021-10-24T17:28:03";"Waarheid, Eindtijd & Profetie";"list(""Dagelijkse prophecy update met de laatste ontwikkelingen in de wereld.\n\nVandaag: ‘De bijbel waarschuwde ons hier al voor… En nu is het hier ‘\n\n"", list(type = ""link"", text = ""https://youtu.be/QKWrRBsAuZY""), """")"
"2021-10-24T19:46:06";"Waarheid, Eindtijd & Profetie";"list(""De Italiaanse Mount Etna vulkaan laat ook weer van zich horen en spuugt weer as uit.\n"", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#rampen""), """")"
"2021-10-24T19:50:34";"Waarheid, Eindtijd & Profetie";"list(""Ook in het Italiaanse Milaan, werd geprotesteerd tegen de Covid greenpass en het vaccin mandaat.\n\n"", list(type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#eindtijd""), "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#discriminatie""), "" "", list(type = ""hashtag"", text = ""#tirannie""), "" "", list(type = ""hashtag"", text = ""#controle""))"
"2021-10-24T20:00:35";"Waarheid, Eindtijd & Profetie";"list(""Premier van Nieuw-Zeeland, Jacinda Ardern wordt gevraagd of ze met haar Covid beleid geen twee-klassen maatschappij creëert met gevaccineerden die alles mogen doen en ongevaccineerden niets?\n\nZe antwoord: “Yep, dat is wat het is” !!\n\nWaar ze in het buitenland er geen doekjes meer om winden… Lijken die stugge Nederlandse NOS kijkers dit niet te willen geloven, dat er idd een tweedeling zal worden gemaakt, gebaseerd op een leugen.\n\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(
    type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#discriminatie""), "" "", list(type = ""hashtag"", text = ""#covidvaccin""), "" "", list(type = ""hashtag"", text = ""#tirannie""), "" "", list(type = ""hashtag"", text = ""#controle""), "" "", list(type = ""hashtag"", text = ""#trotseheersers""), "" "", list(type = ""hashtag"", text = ""#DeLeugen""), """")"
"2021-10-25T08:45:28";"Waarheid, Eindtijd & Profetie";"list(""Tallin, Estland , Duizenden mensen protesteren tegen het vaccin mandaat en de Covid maatregelen.\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#eindtijd""), "" "", list(type = ""hashtag"", text = ""#discriminatie""), "" "", list(type = ""hashtag"", text = ""#covidvaccin""), "" "", list(type = ""hashtag"", text = ""#tirannie""))"
"2021-10-25T08:58:54";"Waarheid, Eindtijd & Profetie";"list(""Componist Beethoven leefde niet lang genoeg om zijn 10e symfonie af te kunnen maken. Nu meer dan 200 jaar later heeft A.I. (kunstmatige intelligentie) dat voor hem gedaan..\n\nWeet in welke tijd we leven en dat A.I. daar al een hele grote rol in speelt.\n\nJack Ma de eigenaar van Ali Baba in China zei eens:” Mensen hoeven geen vak meer te leren , want robots gecombineerd met A.I. kunnen alles beter , sneller en hoeven niet te slapen” . Toen ze Jack vroegen , wat mensen dan zouden moeten doen voor de kost zei Jack: “De mensen moeten zich bezig houden met creativiteit, want A.I. is geprogrammeerd, maar niet creatief, dus mensen kunnen muziekschrijven, boekenschrijven , toneelstukken schrijven…”\n\nNu A.I. deze 10e symfonie heeft afgemaakt, is het ongelijk van Jack bewezen…. A.I. vormt een grote bedreiging voor het nut van de mensheid IN DE OGEN VAN DE GLOBALISTEN!!\n\nAls wij onze Grote God niet hadden en onze Verlosser Jezus Christus, dan zou er geen toekomst voor iedereen zijn.\n\n"", 
    list(type = ""hashtag"", text = ""#beestsysteem""), "" "", list(type = ""hashtag"", text = ""#eindtijd""), "" "", list(type = ""hashtag"", text = ""#controle""), """")"
"2021-10-25T12:08:44";"Waarheid, Eindtijd & Profetie";"list(""Er wordt op dit moment een militaire coup gepleegd in Sudan. De bevolking staat niet achter de coup en ging de straat op.\n"", list(type = ""hashtag"", text = ""#wetteloosheid""), "" "", list(type = ""hashtag"", text = ""#volktegenvolk""), "" "", list(type = ""hashtag"", text = ""#opstand""))"
"2021-10-25T12:13:32";"Waarheid, Eindtijd & Profetie";"De president van Sudan is gevangen genomen door de coup plegers omdat hij niet een verklaring wilde voorlezen op TV. 
De straten van de hoofdstad staan in brand <U+0001F525>"
"2021-10-25T12:17:37";"Waarheid, Eindtijd & Profetie";"list(""De Turkse Lira is naar een dieptepunt gezakt. Je krijgt nu 10 lira’s voor $1.\n\nDe munt is in een jaar tijd 25% in waarde gedaald. De laatste inzakking komt doordat Erdogan 10 westerse ambassadeurs het land uit heeft gezet , inclusief die van Nederland <U+0001F1F3><U+0001F1F1>.\n\n"", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#eindtijd""), "" "", list(type = ""hashtag"", text = ""#economischecrisis""), """")"
"2021-10-25T12:31:30";"Waarheid, Eindtijd & Profetie";"list(""Pastor Tom Hughes spreekt in zijn update over de wereldagenda die nu wordt uitgevoerd. Alle 193 landen in de wereld doen er aan mee en gaven bij de presentatie ervan zelfs een staande ovatie in het VN gebouw.\n\nPastor Tom legt uit dat God ervoor zal zorgen dat hun gedachten en verlangens één zullen worden en ze de macht aan het beest zullen geven.. (Openbaring 17)\n\nNEDERLANDS ONDERTITELD!!!!\n\n\n"", list(type = ""link"", text = ""https://youtu.be/27_oTlyOhkM""), """")"
"2021-10-25T12:34:23";"Waarheid, Eindtijd & Profetie";"list(""Jason A:\n\n‘En dan zullen er tekenen aan de hemel zijn’..\n\n"", list(type = ""link"", text = ""https://youtu.be/gg7HvVcNfOA""), """")"
"2021-10-25T16:52:24";"Waarheid, Eindtijd & Profetie";"list(""De Amerikaanse geheime diensten verwachten meerdere “klimaatoorlogen” nog voor 2040. Oorlogen op alle continenten waar alle grote landen bij betrokken zullen zijn. De strijd zal worden gevoerd om water en vruchtbare gronden.\n"", list(type = ""hashtag"", text = ""#oorlogengeruchtenvanoorlog""), "" "", list(type = ""hashtag"", text = ""#eindtijd""), "" "", list(type = ""hashtag"", text = ""#weeën""), """")"
"2021-10-25T17:01:00";"Waarheid, Eindtijd & Profetie";"list(""Het Mineraal Magnesium wordt door Europa voor 95% uit China gehaald..\n\nNu er een globaal tekort aan magnesium is… precies gaan de prijzen omhoog en China heeft het monopolie…\n\nEuropa is ergens in november door de voorraad magnesium heen.\n\nEn China gaat zijn mineralen duur verkopen!\n"", list(type = ""hashtag"", text = ""#eindtijd""), "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#getready""), "" "", list(type = ""hashtag"", text = ""#tirannie""), "" "", list(
    type = ""hashtag"", text = ""#logistiekecrisis""), "" "", list(type = ""hashtag"", text = ""#westersezwakte""), """")"
"2021-10-25T17:07:29";"Waarheid, Eindtijd & Profetie";"list(""Migranten die de Poolse grens over willen komen hebben twee Poolse grenswachten verwondt door ze te bekogelen met stenen , stokken en takken.\n\nGoed volk dus, een gemiste kans voor deze Polen om ze niet binnen te laten…\n\n"", list(type = ""hashtag"", text = ""#wetteloosheid""), """")"
"2021-10-26T10:17:44";"Waarheid, Eindtijd & Profetie";"list(""Historisch bezoek van de luchtmacht commandant van de VAE <U+0001F1E6><U+0001F1EA> Generaal-majoor Mohammad Al-Alawi aan de Israëlische luchtmachtbasis Palmachim. Hij ontmoette zijn Israëlische luchtmacht collega Generaal-Majoor Amikam Nurkin.\n\nBeide mannen hadden 5 jaar geleden niet kunnen bedenken dat ze op deze manier met elkaar om zouden gaan. \n\n"", list(type = ""hashtag"", text = ""#vredesverdrag""), """")"
"2021-10-26T10:26:35";"Waarheid, Eindtijd & Profetie";"list(""Duizenden politie agenten, brandweer lieden en ambulance personeel demonstreren in het New Yorkse “Brooklyn “ tegen het vaccin mandaat wat hun wordt opgelegd.\n\nZe roepen daarbij: “Let’s go Brandon “ wat eigenlijk betekent “F..k Joe Biden “ \n\nLets go Brandon is een soort verzet slogan geworden, die zelfs in het congres en de senaat worden gebruikt.\n\nDeze mensen komen straks allemaal op straat te staan of zijn al ontslagen omdat ze geen vaccin willen.\n\n"", list(type = ""hashtag"", text = ""#autoritairsysteem""), 
    "" "", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#thegreatreset""), "" "", list(type = ""hashtag"", text = ""#covidvaccin""), "" "", list(type = ""hashtag"", text = ""#tirannie""), "" "", list(type = ""hashtag"", text = ""#opstand""), """")"
"2021-10-26T10:33:34";"Waarheid, Eindtijd & Profetie";"list(""“Crazy” Nancy Pelosi, the speaker of the house vergat even wie president was voor Joe Biden .. Anderson Cooper van CNN wist het nog wel…\n\nWordt Nancy dement of was ze eventjes teveel bezig met gebarentaal?\n\n"", list(type = ""hashtag"", text = ""#tirannie""), "" "", list(type = ""hashtag"", text = ""#misleiding""), "" "", list(type = ""hashtag"", text = ""#Democraten""), """")"
"2021-10-26T10:56:32";"Waarheid, Eindtijd & Profetie";"Wie de presentatie van Pastor Billy Crone heeft gezien van de “Great Reset conferentie “  een aantal posten hierboven… Ziet in deze video enige herkenning…

Pastor Billy onthulde wat van de klimaat plannen die klaarliggen voor onze wereld en die gaan niet allemaal over CO2 of stikstof reductie..

Om de VS als voorbeeld te nemen , bestaan er kaarten om het land te herindelen. Woongebied voor de mensheid wordt beperkt tot de oostkust. Een deel voor landbouw… Maar het grootste deel voor de natuur en de  (wilde) dieren . Zo ook voor de oceanen en de zeedieren. De mens opgehokt en de natuur vrij. 

Terug naar de video.. De natuur en klimaat activisten hier samen met Boris Johnson vinden dat de natuur te weinig ruimte heeft en dat er een betere balans moet komen…

Boris zegt , dat heel erg te vinden en zegt: “ Dan moeten we de kinderen maar aan de wilde dieren voeren” .. Iedereen lacht om deze grap natuurlijk.. Maar ze hebben geen idee dat het wel degelijk werkelijkheid zal gaan worden, getuige openbaring 6:8"
"2021-10-26T10:57:06";"Waarheid, Eindtijd & Profetie";"list(""‘Toen kwam er een paard met een grauwe kleur. De dood zat op zijn rug en het dodenrijk volgde hem op de voet. Die twee kregen macht om een kwart van alle mensen te doden door het zwaard, de honger, de pest en de wilde dieren.’\nOpenbaring 6:8\n\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#christenvervolging""), "" "", list(type = ""hashtag"", text = ""#wetteloosheid""), "" "", list(type = ""hashtag"", text = ""#tirannie""), 
    "" "", list(type = ""hashtag"", text = ""#welkominbabylon""), "" "", list(type = ""hashtag"", text = ""#DeLeugen""), """")"
"2021-10-26T11:04:26";"Waarheid, Eindtijd & Profetie";"list(""De zware cycloon die noord-west Amerika dit weekend trof heeft geleid tot epische regenval, overstromingen en aardverschuivingen. In Californië was de zwaar uitgedroogde harde grond een versneller voor het water. Harde winden van meer dan 120 km/h.\n\n"", list(type = ""hashtag"", text = ""#rampen""), "" "", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#GodSchud""), """")"
"2021-10-26T11:06:43";"Waarheid, Eindtijd & Profetie";"list(""Zuid-Italië werd ook getroffen door zware overstromingen en aardverschuivingen.\n"", list(type = ""hashtag"", text = ""#rampen""), "" "", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#GodSchud""), """")"
"2021-10-26T11:10:22";"Waarheid, Eindtijd & Profetie";"list(""Drone-beelden van een weg in Kent, Engeland veranderd in een enorme sinkhole.\n"", list(type = ""hashtag"", text = ""#weeën""), "" "", list(type = ""hashtag"", text = ""#rampen""), """")"
"2021-10-26T11:21:43";"Waarheid, Eindtijd & Profetie";"list(""De Cambridge universiteit in Engeland heeft zijn kritische woke blik over kinderboeken gelegd en oei oei oei.. Daaruit kwam actie.\n\nKinderboeken van Dr Seuss en ‘ Het kleine huis op de prairie ‘ waren VERSCHRIKKELIJK!!\n\nZe hebben een rode vlag <U+0001F6A9> gekregen!!\n\nBoeken over LHBTQ en genderverwarring en pornografie waren betere alternatieven en die krijgen een groen <U+2705> \n\nKom niet aan met Bijbelse normen en waarden want die zijn racistisch, discrimineren en zorgen ervoor dat je niet in onze maatschappij past..\n\n"", 
    list(type = ""hashtag"", text = ""#woke""), "" "", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#wetteloosheid""), "" "", list(type = ""hashtag"", text = ""#getready""), """")"
"2021-10-26T13:57:40";"Waarheid, Eindtijd & Profetie";"list(""De Chinese stad Lanzhou met 4 miljoen inwoners is in totale lockdown gezet!\n\nWaarom ? Er waren 6 mensen besmet met de Covid 19 delta variant.\n\nDe bevolking mag alleen vanwege een noodsituatie de woning verlaten.\n\n"", list(type = ""hashtag"", text = ""#agenda2030""), "" "", list(type = ""hashtag"", text = ""#autoritairsysteem""), "" "", list(type = ""hashtag"", text = ""#tirannie""), "" "", list(type = ""hashtag"", text = ""#controle""), "" "", list(type = ""hashtag"", text = ""#weeën""), """")"
"2021-10-26T14:00:35";"Waarheid, Eindtijd & Profetie";"list(""De Deutsche Bundesbank meldt dat de voorspelde groei van de Duitse economie van 3.7% bij verre niet gehaald zal gaan worden.\n\n"", list(type = ""hashtag"", text = ""#economischecrisis""), "" "", list(type = ""hashtag"", text = ""#inflatie""), "" "", list(type = ""hashtag"", text = ""#logistiekecrisis""))"
